<NUMBER OF ZONES> 3061										
<NUMBER OF NODES> 55559											
<FIRST THRU NODE> 1											
<NUMBER OF LINKS> 57002											
<END OF METADATA>


Init node	Term node		Length	Free Flow Time	B	Power	Speed limit	Toll	Type	Cost
7138	19937	450	0.25435	0.010597917	0.15	4	24	0	1	0
7138	30985	450	0.22762	0.009484167	0.15	4	24	0	1	0
7139	1492	99999	0.29069	0.0145345	0.15	4	20	0	1	0
7139	7138	650	0.21653	0.006984839	0.15	4	31	0	1	0
7139	7140	650	0.20729	0.006686774	0.15	4	31	0	1	0
7140	7139	650	0.20729	0.006686774	0.15	4	31	0	1	0
7140	7144	650	0.30283	0.00976871	0.15	4	31	0	1	0
7140	30767	450	0.32016	0.01334	0.15	4	24	0	1	0
7140	30984	450	0.2833	0.011804167	0.15	4	24	0	1	0
7141	254	99999	0.41041	0.015785	0.15	4	26	0	1	0
7141	7136	1900	0.37559	0.007222885	0.15	4	52	0	1	0
7141	7143	1900	0.17513	0.003367885	0.15	4	52	0	1	0
7142	7136	1700	0.45607	0.009307551	0.15	4	49	0	1	0
7142	7137	1700	0.99175	0.020239796	0.15	4	49	0	1	0
7142	34396	500	0.49973	0.015616563	0.15	4	32	0	1	0
7143	7113	1900	0.6875	0.013221154	0.15	4	52	0	1	0
7143	7141	1900	0.17513	0.003367885	0.15	4	52	0	1	0
7143	54597	550	0.24738	0.008246	0.15	4	30	0	1	0
7144	1489	99999	0.12054	0.006027	0.15	4	20	0	1	0
7144	7140	650	0.30283	0.00976871	0.15	4	31	0	1	0
7144	7146	650	0.27287	0.008802258	0.15	4	31	0	1	0
7145	7135	1700	0.5071	0.01034898	0.15	4	49	0	1	0
7145	19945	1700	0.03205	0.000654082	0.15	4	49	0	1	0
7145	31178	500	0.27101	0.008469063	0.15	4	32	0	1	0
7145	31403	750	0.23338	0.007072121	0.15	4	33	0	1	0
7146	7062	650	0.12606	0.004066452	0.15	4	31	0	1	0
7146	7144	650	0.27287	0.008802258	0.15	4	31	0	1	0
7146	7150	650	0.21752	0.007016774	0.15	4	31	0	1	0
7146	7254	650	0.26758	0.008631613	0.15	4	31	0	1	0
7147	7148	1700	0.11852	0.002418776	0.15	4	49	0	1	0
7147	19945	1700	0.10598	0.002162857	0.15	4	49	0	1	0
7147	19947	2025	0.15638	0.004009744	0.15	4	39	0	1	0
7148	7147	1700	0.11852	0.002418776	0.15	4	49	0	1	0
7148	19948	1700	0.10231	0.002087959	0.15	4	49	0	1	0
7148	54365	1350	0.09823	0.002518718	0.15	4	39	0	1	0
7149	7065	1300	0.12598	0.003817576	0.15	4	33	0	1	0
7149	7154	650	0.24712	0.007971613	0.15	4	31	0	1	0
7149	7247	1300	0.24857	0.007532424	0.15	4	33	0	1	0
7149	54413	650	0.11941	0.003851935	0.15	4	31	0	1	0
7150	1485	99999	0.2499	0.012495	0.15	4	20	0	1	0
7150	7146	650	0.21752	0.007016774	0.15	4	31	0	1	0
7150	7156	650	0.28019	0.009038387	0.15	4	31	0	1	0
7151	7153	1700	0.62401	0.012734898	0.15	4	49	0	1	0
7151	7164	1700	0.49865	0.010176531	0.15	4	49	0	1	0
7151	7277	500	0.3672	0.011475	0.15	4	32	0	1	0
7151	31390	500	0.23768	0.0074275	0.15	4	32	0	1	0
7152	1470	99999	0.24774	0.012387	0.15	4	20	0	1	0
7152	7157	650	0.29593	0.009546129	0.15	4	31	0	1	0
7152	54413	650	0.19213	0.006197742	0.15	4	31	0	1	0
7153	7151	1700	0.62401	0.012734898	0.15	4	49	0	1	0
7153	18960	1700	0.49807	0.010164694	0.15	4	49	0	1	0
7153	31175	750	0.2642	0.008006061	0.15	4	33	0	1	0
7153	40696	750	0.11963	0.003625152	0.15	4	33	0	1	0
7154	7073	2600	0.12352	0.003984516	0.15	4	31	0	1	0
7154	7149	650	0.24712	0.007971613	0.15	4	31	0	1	0
7154	7161	650	0.24781	0.007993871	0.15	4	31	0	1	0
7154	7250	2600	0.24949	0.008048065	0.15	4	31	0	1	0
7156	7150	650	0.28019	0.009038387	0.15	4	31	0	1	0
7156	7160	650	0.27541	0.008884194	0.15	4	31	0	1	0
7156	30774	650	0.24716	0.007972903	0.15	4	31	0	1	0
7156	30938	650	0.12458	0.00401871	0.15	4	31	0	1	0
7157	7152	650	0.29593	0.009546129	0.15	4	31	0	1	0
7157	7158	650	0.12494	0.004030323	0.15	4	31	0	1	0
7157	30775	650	0.24808	0.008002581	0.15	4	31	0	1	0
7157	31003	1300	0.12502	0.004032903	0.15	4	31	0	1	0
7158	7157	650	0.12494	0.004030323	0.15	4	31	0	1	0
7158	7162	650	0.24851	0.008016452	0.15	4	31	0	1	0
7158	7327	650	0.49622	0.016007097	0.15	4	31	0	1	0
7158	31025	1300	0.12356	0.003985806	0.15	4	31	0	1	0
7159	7108	1200	0.08252	0.003438333	0.15	4	24	0	1	0
7159	7184	1200	0.07938	0.0033075	0.15	4	24	0	1	0
7159	7186	1200	0.07584	0.00316	0.15	4	24	0	1	0
7160	1480	99999	0.24879	0.0124395	0.15	4	20	0	1	0
7160	7156	650	0.27541	0.008884194	0.15	4	31	0	1	0
7160	7162	650	0.22295	0.007191935	0.15	4	31	0	1	0
7161	7074	2600	0.125	0.004032258	0.15	4	31	0	1	0
7161	7154	650	0.24781	0.007993871	0.15	4	31	0	1	0
7161	7163	1500	0.24644	0.008214667	0.15	4	30	0	1	0
7161	7251	2600	0.248	0.008	0.15	4	31	0	1	0
7162	7079	650	0.12356	0.003985806	0.15	4	31	0	1	0
7162	7158	650	0.24851	0.008016452	0.15	4	31	0	1	0
7162	7160	650	0.22295	0.007191935	0.15	4	31	0	1	0
7162	7263	650	0.27453	0.008855806	0.15	4	31	0	1	0
7163	7161	1500	0.24644	0.008214667	0.15	4	30	0	1	0
7163	7166	1500	0.2485	0.008283333	0.15	4	30	0	1	0
7163	52504	450	0.0605	0.002520833	0.15	4	24	0	1	0
7163	52506	450	0.06462	0.0026925	0.15	4	24	0	1	0
7164	7151	1700	0.49865	0.010176531	0.15	4	49	0	1	0
7164	7174	1700	0.37575	0.007668367	0.15	4	49	0	1	0
7164	7279	750	0.36363	0.011019091	0.15	4	33	0	1	0
7164	31396	500	0.00818	0.000255625	0.15	4	32	0	1	0
7165	7109	1200	0.08062	0.003359167	0.15	4	24	0	1	0
7165	7187	1200	0.07524	0.003135	0.15	4	24	0	1	0
7165	19729	1200	0.03541	0.001475417	0.15	4	24	0	1	0
7166	7081	1300	0.12546	0.003801818	0.15	4	33	0	1	0
7166	7163	1500	0.2485	0.008283333	0.15	4	30	0	1	0
7166	7167	3000	0.17326	0.005775333	0.15	4	30	0	1	0
7166	7237	1300	0.21416	0.006489697	0.15	4	33	0	1	0
7167	7166	3000	0.17326	0.005775333	0.15	4	30	0	1	0
7167	7172	2800	0.07455	0.00213	0.15	4	35	0	1	0
7167	7239	900	0.21377	0.009294348	0.15	4	23	0	1	0
7169	7219	5850	0.17249	0.002695156	0.15	4	64	0	1	0
7170	7084	1350	0.12596	0.005476522	0.15	4	23	0	1	0
7170	7131	1200	0.10222	0.004259167	0.15	4	24	0	1	0
7170	7171	1350	0.05936	0.002473333	0.15	4	24	0	1	0
7170	31305	1200	0.09376	0.003606154	0.15	4	26	0	1	0
7171	7085	1350	0.12544	0.005226667	0.15	4	24	0	1	0
7171	7170	1350	0.05936	0.002473333	0.15	4	24	0	1	0
7171	7172	1400	0.12149	0.003471143	0.15	4	35	0	1	0
7172	7083	900	0.12742	0.00554	0.15	4	23	0	1	0
7172	7167	2800	0.07455	0.00213	0.15	4	35	0	1	0
7172	7171	1400	0.12149	0.003471143	0.15	4	35	0	1	0
7173	7112	1200	0.07831	0.003262917	0.15	4	24	0	1	0
7173	7125	1200	0.07724	0.003218333	0.15	4	24	0	1	0
7173	7188	1200	0.07851	0.00327125	0.15	4	24	0	1	0
7174	7126	1500	0.3121	0.00725814	0.15	4	43	0	1	0
7174	7164	1700	0.37575	0.007668367	0.15	4	49	0	1	0
7174	54356	450	0.13167	0.00548625	0.15	4	24	0	1	0
7174	54357	450	0.11773	0.005118696	0.15	4	23	0	1	0
7175	7115	800	0.07892	0.003035385	0.15	4	26	0	1	0
7175	19728	1200	0.07624	0.002459355	0.15	4	31	0	1	0
7175	54323	1300	0.43958	0.013320606	0.15	4	33	0	1	0
7177	1317	99999	0.04802	0.002527368	0.15	4	19	0	1	0
7177	7132	1200	0.0651	0.0027125	0.15	4	24	0	1	0
7177	7180	1200	0.01214	0.000505833	0.15	4	24	0	1	0
7178	7211	1300	0.15651	0.004742727	0.15	4	33	0	1	0
7178	19900	450	0.22384	0.009732174	0.15	4	23	0	1	0
7178	40723	1500	0.02557	0.000710278	0.15	4	36	0	1	0
7179	7209	1300	0.3339	0.010118182	0.15	4	33	0	1	0
7179	19212	650	0.07714	0.002488387	0.15	4	31	0	1	0
7179	54321	1300	0.07464	0.002261818	0.15	4	33	0	1	0
7180	7121	400	0.07731	0.00322125	0.15	4	24	0	1	0
7180	7177	1200	0.01214	0.000505833	0.15	4	24	0	1	0
7180	7190	400	0.07809	0.00325375	0.15	4	24	0	1	0
7180	19730	1200	0.04062	0.0016925	0.15	4	24	0	1	0
7181	19727	450	0.09233	0.004014348	0.15	4	23	0	1	0
7181	19728	450	0.06011	0.002504583	0.15	4	24	0	1	0
7182	7120	400	0.07893	0.00328875	0.15	4	24	0	1	0
7182	7131	1200	0.07853	0.003272083	0.15	4	24	0	1	0
7182	7186	1200	0.07759	0.003232917	0.15	4	24	0	1	0
7182	7244	400	0.23322	0.0097175	0.15	4	24	0	1	0
7184	7125	1200	0.07903	0.003292917	0.15	4	24	0	1	0
7184	7188	1200	0.07615	0.003172917	0.15	4	24	0	1	0
7184	7193	1200	0.07643	0.003184583	0.15	4	24	0	1	0
7185	7132	1200	0.08054	0.003355833	0.15	4	24	0	1	0
7185	7173	1200	0.07853	0.003272083	0.15	4	24	0	1	0
7185	7195	1200	0.0757	0.003154167	0.15	4	24	0	1	0
7186	7159	1200	0.07584	0.00316	0.15	4	24	0	1	0
7186	7182	1200	0.07759	0.003232917	0.15	4	24	0	1	0
7186	7193	1200	0.0765	0.0031875	0.15	4	24	0	1	0
7186	19725	1200	0.0801	0.0033375	0.15	4	24	0	1	0
7187	7165	1200	0.07524	0.003135	0.15	4	24	0	1	0
7187	7199	1200	0.07829	0.003262083	0.15	4	24	0	1	0
7187	19727	450	0.08053	0.003501304	0.15	4	23	0	1	0
7187	19730	1200	0.03856	0.001606667	0.15	4	24	0	1	0
7188	7173	1200	0.07851	0.00327125	0.15	4	24	0	1	0
7188	7195	1200	0.07843	0.003267917	0.15	4	24	0	1	0
7188	7196	1200	0.08679	0.00361625	0.15	4	24	0	1	0
7189	30097	1900	0.39519	0.007599808	0.15	4	52	0	1	0
7189	54942	1900	0.57832	0.011121538	0.15	4	52	0	1	0
7189	55396	850	0.25412	0.006868108	0.15	4	37	0	1	0
7190	7180	400	0.07809	0.00325375	0.15	4	24	0	1	0
7190	7185	1200	0.07661	0.003192083	0.15	4	24	0	1	0
7190	7199	400	0.0807	0.0033625	0.15	4	24	0	1	0
7193	7184	1200	0.07643	0.003184583	0.15	4	24	0	1	0
7193	7186	1200	0.0765	0.0031875	0.15	4	24	0	1	0
7193	7196	1200	0.04907	0.002044583	0.15	4	24	0	1	0
7193	19726	1200	0.07972	0.003321667	0.15	4	24	0	1	0
7195	7185	1200	0.0757	0.003154167	0.15	4	24	0	1	0
7195	7218	1200	0.07856	0.003273333	0.15	4	24	0	1	0
7195	31313	1200	0.06734	0.002805833	0.15	4	24	0	1	0
7196	7188	1200	0.08679	0.00361625	0.15	4	24	0	1	0
7196	7193	1200	0.04907	0.002044583	0.15	4	24	0	1	0
7196	7208	1200	0.07135	0.002972917	0.15	4	24	0	1	0
7199	7187	1200	0.07829	0.003262083	0.15	4	24	0	1	0
7199	7190	400	0.0807	0.0033625	0.15	4	24	0	1	0
7199	7213	450	0.0796	0.00346087	0.15	4	23	0	1	0
7199	7226	1200	0.07972	0.003321667	0.15	4	24	0	1	0
7200	7051	7800	0.2901	0.004532813	0.15	4	64	0	1	0
7201	1498	99999	0.27258	0.013629	0.15	4	20	0	1	0
7201	7138	450	0.1535	0.006395833	0.15	4	24	0	1	0
7201	7315	450	0.3459	0.0144125	0.15	4	24	0	1	0
7202	7103	2200	0.24632	0.004561481	0.15	4	54	0	1	0
7202	7210	850	0.6387	0.014515909	0.15	4	44	0	1	0
7202	7341	2200	0.50901	0.009426111	0.15	4	54	0	1	0
7202	30088	850	0.34693	0.009376486	0.15	4	37	0	1	0
7204	54940	850	0.0994	0.002686486	0.15	4	37	0	1	0
7204	55396	850	0.36465	0.009855405	0.15	4	37	0	1	0
7205	7190	1200	0.07738	0.003224167	0.15	4	24	0	1	0
7205	7226	1200	0.08048	0.003353333	0.15	4	24	0	1	0
7206	7258	1200	0.12374	0.005155833	0.15	4	24	0	1	0
7206	19725	1200	0.02836	0.001181667	0.15	4	24	0	1	0
7208	7196	1200	0.07135	0.002972917	0.15	4	24	0	1	0
7208	7218	1200	0.03857	0.001607083	0.15	4	24	0	1	0
7209	1232	99999	0.19096	0.009548	0.15	4	20	0	1	0
7209	7179	1300	0.3339	0.010118182	0.15	4	33	0	1	0
7209	54330	1300	0.10393	0.003149394	0.15	4	33	0	1	0
7210	598	99999	0.26472	0.010181538	0.15	4	26	0	1	0
7210	7202	850	0.6387	0.014515909	0.15	4	44	0	1	0
7210	19331	850	0.28141	0.006395682	0.15	4	44	0	1	0
7211	19893	1300	0.06703	0.002162258	0.15	4	31	0	1	0
7211	40725	1300	0.03823	0.001158485	0.15	4	33	0	1	0
7211	52446	450	0.0684	0.00285	0.15	4	24	0	1	0
7212	6938	1900	0.49462	0.009511923	0.15	4	52	0	1	0
7212	7390	1900	0.54164	0.010416154	0.15	4	52	0	1	0
7212	19331	850	0.24726	0.005619545	0.15	4	44	0	1	0
7213	7199	450	0.0796	0.00346087	0.15	4	23	0	1	0
7213	19727	450	0.08384	0.003645217	0.15	4	23	0	1	0
7217	7105	1700	0.25279	0.005745227	0.15	4	44	0	1	0
7217	7353	1700	0.3968	0.009018182	0.15	4	44	0	1	0
7217	30256	550	0.24497	0.008165667	0.15	4	30	0	1	0
7218	7195	1200	0.07856	0.003273333	0.15	4	24	0	1	0
7218	7208	1200	0.03857	0.001607083	0.15	4	24	0	1	0
7218	7243	1200	0.07446	0.0031025	0.15	4	24	0	1	0
7218	7259	1200	0.08442	0.0035175	0.15	4	24	0	1	0
7218	7261	1200	0.15506	0.006460833	0.15	4	24	0	1	0
7219	7287	5850	0.22493	0.003687377	0.15	4	61	0	1	0
7219	31166	1250	0.08792	0.002254359	0.15	4	39	0	1	0
7220	7267	1200	0.12794	0.005330833	0.15	4	24	0	1	0
7220	19726	1200	0.02706	0.0011275	0.15	4	24	0	1	0
7221	1540	99999	0.30691	0.0122764	0.15	4	25	0	1	0
7221	7222	500	0.31268	0.011580741	0.15	4	27	0	1	0
7221	7253	500	0.40989	0.015181111	0.15	4	27	0	1	0
7222	7221	500	0.31268	0.011580741	0.15	4	27	0	1	0
7222	7223	500	0.49699	0.018407037	0.15	4	27	0	1	0
7222	30783	500	0.06315	0.001973438	0.15	4	32	0	1	0
7222	30850	500	0.25538	0.007980625	0.15	4	32	0	1	0
7223	7114	500	0.25092	0.00784125	0.15	4	32	0	1	0
7223	7222	500	0.49699	0.018407037	0.15	4	27	0	1	0
7223	7302	500	0.24944	0.007795	0.15	4	32	0	1	0
7223	40109	500	0.2501	0.009262963	0.15	4	27	0	1	0
7224	1550	99999	0.32001	0.0128004	0.15	4	25	0	1	0
7224	1551	99999	0.3286	0.013144	0.15	4	25	0	1	0
7224	7225	500	0.20715	0.007672222	0.15	4	27	0	1	0
7224	40109	500	0.35774	0.01324963	0.15	4	27	0	1	0
7225	7224	500	0.20715	0.007672222	0.15	4	27	0	1	0
7225	7227	500	0.14724	0.005453333	0.15	4	27	0	1	0
7225	7278	1700	0.1622	0.004383784	0.15	4	37	0	1	0
7225	40565	1700	0.2497	0.006748649	0.15	4	37	0	1	0
7226	7199	1200	0.07972	0.003321667	0.15	4	24	0	1	0
7226	7261	1200	0.0764	0.003183333	0.15	4	24	0	1	0
7227	7225	500	0.14724	0.005453333	0.15	4	27	0	1	0
7227	7228	500	0.04211	0.00155963	0.15	4	27	0	1	0
7227	7289	1350	0.15665	0.004016667	0.15	4	39	0	1	0
7228	7227	500	0.04211	0.00155963	0.15	4	27	0	1	0
7228	7229	500	0.08352	0.003093333	0.15	4	27	0	1	0
7229	6970	1700	0.49778	0.013453514	0.15	4	37	0	1	0
7229	7228	500	0.08352	0.003093333	0.15	4	27	0	1	0
7229	19839	500	0.12514	0.004634815	0.15	4	27	0	1	0
7229	40566	1700	0.12217	0.003301892	0.15	4	37	0	1	0
7233	6979	750	0.48368	0.012728421	0.15	4	38	0	1	0
7233	19441	750	0.24657	0.006488684	0.15	4	38	0	1	0
7233	30917	500	0.40401	0.014963333	0.15	4	27	0	1	0
7235	1318	99999	0.14259	0.007504737	0.15	4	19	0	1	0
7235	7196	1200	0.14268	0.005945	0.15	4	24	0	1	0
7237	7166	1300	0.21416	0.006489697	0.15	4	33	0	1	0
7237	7239	3000	0.16774	0.005591333	0.15	4	30	0	1	0
7237	40595	1300	0.07325	0.002219697	0.15	4	33	0	1	0
7237	52510	450	0.06296	0.002623333	0.15	4	24	0	1	0
7238	7200	1950	0.05539	0.000908033	0.15	4	61	0	1	0
7239	7237	3000	0.16774	0.005591333	0.15	4	30	0	1	0
7239	55365	2800	0.03458	0.000988	0.15	4	35	0	1	0
7241	7172	800	0.21434	0.008243846	0.15	4	26	0	1	0
7241	7242	1400	0.16222	0.004634857	0.15	4	35	0	1	0
7241	55365	2800	0.05792	0.001654857	0.15	4	35	0	1	0
7242	7241	1400	0.16222	0.004634857	0.15	4	35	0	1	0
7242	7244	1200	0.05046	0.0021025	0.15	4	24	0	1	0
7242	31305	1200	0.12098	0.004653077	0.15	4	26	0	1	0
7243	7205	1200	0.07851	0.00327125	0.15	4	24	0	1	0
7243	7218	1200	0.07446	0.0031025	0.15	4	24	0	1	0
7243	7261	1200	0.08061	0.00335875	0.15	4	24	0	1	0
7244	7242	1200	0.05046	0.0021025	0.15	4	24	0	1	0
7244	7258	1200	0.07938	0.0033075	0.15	4	24	0	1	0
7244	7343	2400	0.43702	0.011811351	0.15	4	37	0	1	0
7247	7149	1300	0.24857	0.007532424	0.15	4	33	0	1	0
7247	7324	1300	0.24999	0.007575455	0.15	4	33	0	1	0
7250	1307	99999	0.12328	0.006164	0.15	4	20	0	1	0
7250	7154	2600	0.24949	0.008048065	0.15	4	31	0	1	0
7250	7330	2600	0.249	0.008032258	0.15	4	31	0	1	0
7251	1302	99999	0.24852	0.012426	0.15	4	20	0	1	0
7251	1306	99999	0.12344	0.006172	0.15	4	20	0	1	0
7251	7161	2600	0.248	0.008	0.15	4	31	0	1	0
7251	7333	2600	0.25094	0.008094839	0.15	4	31	0	1	0
7253	7129	1500	0.38799	0.010210263	0.15	4	38	0	1	0
7253	7221	500	0.40989	0.015181111	0.15	4	27	0	1	0
7253	7352	1500	0.4491	0.011818421	0.15	4	38	0	1	0
7254	1490	99999	0.25378	0.012689	0.15	4	20	0	1	0
7254	7146	650	0.26758	0.008631613	0.15	4	31	0	1	0
7254	7322	650	0.23315	0.007520968	0.15	4	31	0	1	0
7257	7441	500	0.48949	0.015296563	0.15	4	32	0	1	0
7257	18960	500	0.26902	0.008406875	0.15	4	32	0	1	0
7257	54363	500	0.24727	0.007727188	0.15	4	32	0	1	0
7257	54366	500	0.46798	0.014624375	0.15	4	32	0	1	0
7258	7206	1200	0.12374	0.005155833	0.15	4	24	0	1	0
7258	7244	1200	0.07938	0.0033075	0.15	4	24	0	1	0
7258	7267	1200	0.07632	0.00318	0.15	4	24	0	1	0
7259	7265	1200	0.05136	0.001975385	0.15	4	26	0	1	0
7259	7282	1200	0.14869	0.006195417	0.15	4	24	0	1	0
7261	7218	1200	0.15506	0.006460833	0.15	4	24	0	1	0
7261	7226	1200	0.0764	0.003183333	0.15	4	24	0	1	0
7261	40706	1200	0.11614	0.004839167	0.15	4	24	0	1	0
7263	1475	99999	0.1881	0.009405	0.15	4	20	0	1	0
7263	7162	650	0.27453	0.008855806	0.15	4	31	0	1	0
7263	7331	650	0.22069	0.007119032	0.15	4	31	0	1	0
7264	7238	1200	0.09267	0.002574167	0.15	4	36	0	1	0
7265	7243	1200	0.07721	0.003217083	0.15	4	24	0	1	0
7265	7259	1200	0.05136	0.001975385	0.15	4	26	0	1	0
7267	7220	1200	0.12794	0.005330833	0.15	4	24	0	1	0
7267	7258	1200	0.07632	0.00318	0.15	4	24	0	1	0
7267	7270	1200	0.04609	0.001920417	0.15	4	24	0	1	0
7267	7444	1250	0.68667	0.01716675	0.15	4	40	0	1	0
7269	7284	1950	0.10972	0.003324848	0.15	4	33	0	1	0
7269	19211	1300	0.08178	0.002478182	0.15	4	33	0	1	0
7269	19895	1300	0.08266	0.002504848	0.15	4	33	0	1	0
7269	19991	1300	0.07714	0.002337576	0.15	4	33	0	1	0
7270	7235	1200	0.12473	0.005197083	0.15	4	24	0	1	0
7270	7267	1200	0.04609	0.001920417	0.15	4	24	0	1	0
7270	7274	1200	0.05727	0.00238625	0.15	4	24	0	1	0
7271	208	99999	0.5491	0.021119231	0.15	4	26	0	1	0
7271	7080	550	0.46035	0.013152857	0.15	4	35	0	1	0
7271	19990	550	0.0248	0.000708571	0.15	4	35	0	1	0
7273	7241	1200	0.12585	0.003401351	0.15	4	37	0	1	0
7273	7264	1200	0.06443	0.001741351	0.15	4	37	0	1	0
7274	1318	99999	0.01892	0.000995789	0.15	4	19	0	1	0
7274	7270	1200	0.05727	0.00238625	0.15	4	24	0	1	0
7274	19890	1200	0.12882	0.0053675	0.15	4	24	0	1	0
7275	1231	99999	0.24857	0.0124285	0.15	4	20	0	1	0
7275	19218	1300	0.09849	0.002984545	0.15	4	33	0	1	0
7275	19219	1300	0.14291	0.004330606	0.15	4	33	0	1	0
7276	19217	1300	0.05347	0.001724839	0.15	4	31	0	1	0
7276	54341	1300	0.1503	0.004848387	0.15	4	31	0	1	0
7277	276	99999	0.31228	0.0124912	0.15	4	25	0	1	0
7277	278	99999	0.24892	0.0099568	0.15	4	25	0	1	0
7277	7151	500	0.3672	0.011475	0.15	4	32	0	1	0
7277	54360	500	0.02185	0.000682813	0.15	4	32	0	1	0
7278	1559	99999	0.12359	0.0049436	0.15	4	25	0	1	0
7278	7225	1700	0.1622	0.004383784	0.15	4	37	0	1	0
7278	40564	1700	0.74086	0.020023243	0.15	4	37	0	1	0
7279	283	99999	0.18702	0.0074808	0.15	4	25	0	1	0
7279	7164	750	0.36363	0.011019091	0.15	4	33	0	1	0
7279	54359	750	0.022	0.000666667	0.15	4	33	0	1	0
7281	7069	850	0.51358	0.011672273	0.15	4	44	0	1	0
7281	18190	550	0.36583	0.010452286	0.15	4	35	0	1	0
7281	40446	850	0.2919	0.006634091	0.15	4	44	0	1	0
7281	54587	550	0.50367	0.014390571	0.15	4	35	0	1	0
7282	7301	1400	0.10046	0.002870286	0.15	4	35	0	1	0
7284	7269	1950	0.10972	0.003324848	0.15	4	33	0	1	0
7284	7299	1300	0.07733	0.002343333	0.15	4	33	0	1	0
7284	7369	2250	0.32531	0.010843667	0.15	4	30	0	1	0
7284	54323	1300	0.07972	0.002415758	0.15	4	33	0	1	0
7285	7273	1200	0.10039	0.002713243	0.15	4	37	0	1	0
7285	31174	1200	0.35631	0.0098975	0.15	4	36	0	1	0
7286	7265	1200	0.20145	0.00839375	0.15	4	24	0	1	0
7287	7320	2500	0.17139	0.004394615	0.15	4	39	0	1	0
7287	31426	3900	0.26188	0.004293115	0.15	4	61	0	1	0
7289	7346	7800	0.18788	0.002804179	0.15	4	67	0	1	0
7290	7285	1200	0.03216	0.000869189	0.15	4	37	0	1	0
7290	7303	1200	0.15784	0.004265946	0.15	4	37	0	1	0
7292	7304	3900	0.08155	0.001217164	0.15	4	67	0	1	0
7292	7313	625	0.08641	0.00216025	0.15	4	40	0	1	0
7296	7017	5850	0.67547	0.00978942	0.15	4	69	0	1	0
7296	7048	725	0.6512	0.01628	0.15	4	40	0	1	0
7296	34404	3900	0.44108	0.006392464	0.15	4	69	0	1	0
7297	7314	500	0.12287	0.003839688	0.15	4	32	0	1	0
7297	40553	450	0.10351	0.004312917	0.15	4	24	0	1	0
7298	7228	1350	0.22099	0.00552475	0.15	4	40	0	1	0
7298	30780	5850	0.86294	0.012879701	0.15	4	67	0	1	0
7299	7284	1300	0.07733	0.002343333	0.15	4	33	0	1	0
7299	7311	1300	0.10661	0.003230606	0.15	4	33	0	1	0
7299	19991	450	0.06454	0.002689167	0.15	4	24	0	1	0
7301	7318	1200	0.1326	0.003683333	0.15	4	36	0	1	0
7301	7351	1400	0.08762	0.002503429	0.15	4	35	0	1	0
7302	1551	99999	0.41396	0.0165584	0.15	4	25	0	1	0
7302	7223	500	0.24944	0.007795	0.15	4	32	0	1	0
7302	19841	500	0.24999	0.007812188	0.15	4	32	0	1	0
7303	7343	2500	0.11985	0.003073077	0.15	4	39	0	1	0
7304	7337	3900	0.0778	0.001161194	0.15	4	67	0	1	0
7308	1579	99999	0.28887	0.0115548	0.15	4	25	0	1	0
7308	7313	500	0.08539	0.002668438	0.15	4	32	0	1	0
7308	19441	500	0.55257	0.017267813	0.15	4	32	0	1	0
7309	19889	1200	0.07911	0.00329625	0.15	4	24	0	1	0
7309	19890	1200	0.08321	0.003467083	0.15	4	24	0	1	0
7309	40706	1200	0.11614	0.004839167	0.15	4	24	0	1	0
7310	7298	7800	0.04762	0.000710746	0.15	4	67	0	1	0
7311	7299	1300	0.10661	0.003230606	0.15	4	33	0	1	0
7311	19897	1300	0.05917	0.00179303	0.15	4	33	0	1	0
7311	19898	1300	0.04936	0.001495758	0.15	4	33	0	1	0
7311	19991	1300	0.10648	0.003226667	0.15	4	33	0	1	0
7313	7304	675	0.08135	0.002085897	0.15	4	39	0	1	0
7313	7308	500	0.08539	0.002668438	0.15	4	32	0	1	0
7313	7314	500	0.03815	0.001192188	0.15	4	32	0	1	0
7314	7297	500	0.12287	0.003839688	0.15	4	32	0	1	0
7314	7313	500	0.03815	0.001192188	0.15	4	32	0	1	0
7314	30777	500	0.62522	0.023156296	0.15	4	27	0	1	0
7315	7201	450	0.3459	0.0144125	0.15	4	24	0	1	0
7315	54476	450	0.24922	0.010384167	0.15	4	24	0	1	0
7315	54477	450	0.07703	0.00334913	0.15	4	23	0	1	0
7317	1492	99999	0.21892	0.010946	0.15	4	20	0	1	0
7317	7319	450	0.33637	0.014015417	0.15	4	24	0	1	0
7317	54476	450	0.04739	0.001974583	0.15	4	24	0	1	0
7318	7290	2400	0.19867	0.005369459	0.15	4	37	0	1	0
7319	7317	450	0.33637	0.014015417	0.15	4	24	0	1	0
7319	7321	450	0.16925	0.007052083	0.15	4	24	0	1	0
7319	30767	450	0.24324	0.010135	0.15	4	24	0	1	0
7319	31083	450	0.29106	0.0121275	0.15	4	24	0	1	0
7320	7342	2500	0.16908	0.004335385	0.15	4	39	0	1	0
7321	1491	99999	0.12356	0.006178	0.15	4	20	0	1	0
7321	7319	450	0.16925	0.007052083	0.15	4	24	0	1	0
7321	7322	450	0.19452	0.008105	0.15	4	24	0	1	0
7322	7254	650	0.23315	0.007520968	0.15	4	31	0	1	0
7322	7321	450	0.19452	0.008105	0.15	4	24	0	1	0
7322	7323	450	0.23269	0.009695417	0.15	4	24	0	1	0
7322	7421	650	0.24864	0.008020645	0.15	4	31	0	1	0
7323	1484	99999	0.12506	0.006253	0.15	4	20	0	1	0
